data-start,data-end,data-today,data-intro,data-group1-consent,data-group1-coordinates,data-group1-coordinates-altitude,data-group1-coordinates-accuracy,data-group1-interviewer,data-group1-subcounty,data-group1-village,data-group2-gender,data-group2-age,data-group2-education,data-group2-career_g-career,data-group2-career_g-career_other,data-group2-resisdence_time,data-group2-birth_place,data-group2-farm_role,data-group2-ownership_by,data-group2-tenure,data-group2-farming_year,data-group2-river_dist,data-group2-farm_size,data-group2-landuse_g-landuse,data-group2-landuse_g-landuse_other,data-group2-crop_g-crop,data-group2-crop_g-crop_other,data-group3-invasion,data-group3-giraffe_action_g-giraffe_action,data-group3-giraffe_action_g-giraffe_action_other,data-group3-giraffe_attractants_g-giraffe_attractants,data-group3-giraffe_attractants_g-giraffe_attractants_other,data-group3-invasion_frq,data-group3-invasion_time,data-group3-invasion_trend,data-group3-income_impact,data-group3-harvest1,data-group3-harvest2,data-group4-reduc_imp,data-group4-using_measure,data-group4-measures_g-measures,data-group4-measures_g-measures_other,data-group3.1-effectiveness1,data-group3.1-effectiveness2,data-group3.1-effectiveness3,data-group3.1-effectiveness4,data-group3.1-effectiveness5,data-group3.1-effectiveness6,data-group3.1-effectiveness7,data-effectiveness_thoughts-eff_resn1,data-effectiveness_thoughts-eff_resn2,data-effectiveness_thoughts-eff_resn3,data-effectiveness_thoughts-eff_resn4,data-effectiveness_thoughts-eff_resn5,data-effectiveness_thoughts-eff_resn6,data-effectiveness_thoughts-eff_resn7,data-effectiveness_thoughts-eff_resn8,data-effectiveness_thoughts-eff_resn9,data-effectiveness_thoughts-eff_resn10,data-effectiveness_thoughts-eff_resn11,data-effectiveness_thoughts-eff_resn12,data-effectiveness_thoughts-eff_resn13,data-effectiveness_thoughts-eff_resn14,data-impro_mtd,data-impro_mtd1,data-try_new,data-new_mtd,data-trial_resn_g-trial_resn,data-trial_resn_g-trial_resn_other,data-bar_new_g-bar_new,data-bar_new_g-bar_new_other,data-sol_appr_g-sol_appr,data-sol_appr_g-sol_appr_other,data-req_try_new_g-req_try_new,data-req_try_new_g-req_try_other,data-lead_training_g-lead_training,data-lead_training_g-lead_training_other,data-time_training-time_training,data-time_training-pick_day,data-mgt_plc_g-mgt_plc,data-mgt_plc_g-mgt_plc_other,data-group5-do_repo,data-group5-no_repo_why_g-no_repo_why,data-group5-no_repo_why_g-no_repo_other,data-group5-repo_where,data-group5-repo_how_g-repo_how,data-group5-repo_how_g-repo_how_other,data-group5-past_repo,data-group5-issu_addr,data-group5-feedback,data-group5-sat_fdbck_g-sat_fdbck,data-group5-sat_fdbck_g-sat_fdbck_other,data-group5-receive_info,data-group5-receiving_CH_g-receiving_CH,data-group5-receiving_CH_g-receiving_CH_other,data-group5-interested_knowing,data-group5-receiving_CH1_g-receiving_CH1,data-group5-receiving_CH1_g-receiving_CH1_other,data-group5-advice_g-advice,data-group5-advice_g-advice_other,data-group6-conservation,data-group6-group6.1-cons_yes1,data-group6-group6.1-cons_yes2,data-group6-group6.1-cons_yes3,data-group6-group6.1-cons_yes4,data-group6-group6.1-cons_yes5,data-group6-group6.2-cons_no1,data-group6-group6.2-cons_no2,data-group6-group6.2-cons_no3,data-group6-group6.2-cons_no4,data-group6-part_in_conser,data-group6-invol_inst,data-group6-aware_pa,data-group6-prot_area,data-group6-prot_area_other,data-group6-cons_org_g-cons_org,data-group6-cons_org_g-cons_org_other,data-group6-group6.3-cons_feeling1,data-group6-group6.3-cons_feeling2,data-group6-group6.3-cons_feeling3,data-group6-group6.3-cons_feeling4,data-group6-group6.3-remarks,data-meta-audit,data-meta-instanceID
04/03/22 11:04,04/03/22 11:17,04/03/22, ,yes,"-0.4903512,39.6724393",116.6,4.96,owino,garissa,bula_gem,female,18 to 28,secondary,"farmer, pastoralist", ,beyond_20 years,yes,owner,inherited,community,1991_2000,less_1km,less_5Ha,agriculture, ,"mangoes, bananas, lemons, others",Guava,yes,"destroy_crops, destroy_property", ,"crops, water", ,dry,night,no_change,partial_loss,Na, ,very_important,yes,"fence, guard", ,moderately,moderately, , , , , ,They break fence, ,They chase them away, , , , , , , , , , , ,yes,Install proper fence,extreme_interest,Wire fencing,"neighbour_uses, available, cheap, easy_use", ,don't_know_other_methods, ,government_institutions, ,"permission, information, technical_support, financial_support", ,farmer, ,morning_weekend,saturday,farm, ,no,no_means, , , , ,no, , ,prevention, ,no, , ,extreme_interest,community_meeting, ,family, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1npyd5Ducg_UcN0FrpXVE-AarayyPHKez,uuid:26ad3d3a-fee1-4350-98f6-ceba9d0a18cd
04/03/22 11:26,04/03/22 11:37,04/03/22, ,yes,"-0.4916693,39.6721068",166.5,4.92,owino,garissa,bula_gem,male,18 to 28,secondary,farmer, ,beyond_20 years,yes,owner,first_come,group,1991_2000,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, others",Guava,yes,"destroy_crops, destroy_property", ,"crops, water", ,dry,night,increase,partial_loss,Na, ,extremely_important,yes,"fence, guard", ,not,moderately, , , , , , ,They break fences,They chase them but they still come back, , , , , , , , , , , ,no, ,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"government_institutions, ngss", ,"technical_support, information, financial_support, training", ,local_govt, ,morning_weekend,sunday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,conservation_org, ,others,Farmers associations,yes,agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1IB0Wrc0w9JE-4Yfq94hB2HrcFRfZ3EzJ,uuid:fa83a3da-ab2a-40c0-8bad-c11553062f6b
05/03/22 08:01,05/03/22 08:30,05/03/22, ,yes,"-0.4970637,39.6721805",114.1,4.825,owino,garissa,bula_gem,male,60 or older,primary,"farmer, pastoralist", ,beyond_20 years,yes,owner,first_come,group,before_1980s,more_than_1km_but_less_than_2km,6_10Ha,agriculture, ,"mangoes, others, lemons, bananas, melon, vegetable",Pawpaw,yes,"destroy_crops, destroy_property", ,"crops, water", ,dry,"night, dawn",increase,partial_loss,Na, ,extremely_important,yes,"fence, guard, fire, propellas", ,Highly,Highly, ,not, ,moderately, ,It is a wire fence but they often break it when being chased, ,They chase them away, , , , ,They are used to this, , ,They think there is someone on the farm, , , ,no, ,slight_interest,Test more DIY propelles,available, ,accustomed_to_current_methods, ,"government_institutions, ngss", ,"information, training", ,conservation_org, ,morning_weekend,sunday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,compensation, ,no, , ,extreme_interest,"radio, community_meeting", ,others,Agricultural officers,yes,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1D3OvALSXMnyWve3VeanU_dR9BCdsrKrE,uuid:f388195c-3fa6-4a26-ba8a-0dc649267456
05/03/22 08:48,05/03/22 09:03,05/03/22, ,yes,"-0.4960872,39.670896",45.3,4.825,owino,garissa,bula_gem,male,60 or older,primary,"farmer, pastoralist", ,beyond_20 years,yes,owner,purchased,individual,2011_2020,less_1km,less_5Ha,agriculture, ,"bananas, mangoes, melon, lemons", ,yes,"destroy_crops, destroy_property", ,crops, ,dry,"night, dawn",no_change,partial_loss,Na, ,extremely_important,yes,"fence, propellas, guard, guard_dog, fire", ,not,moderately,moderately,moderately, ,moderately, , ,They break or jump over,They chase them away but sleep sometimes, ,They just alert the guard, ,They go around fire, , , ,They are used to it, , , ,no, ,extreme_interest,None that I can think of, , ,don't_know_other_methods, ,government_institutions, ,"information, training, financial_support", ,"conservation_org, farmer, local_govt", ,morning_weekend,saturday,farm, ,no,nothing_happens, , , , ,no, , ,compensation, ,no, , ,extreme_interest,"radio, community_meeting", ,"others, family",Agricultural officers and other farmers,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,individual,yes,"ggc, ihcc", ,"kws, hcp", ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1GZ9npR22ZBa_hl7EfnnB9VX-5lcMm9o2,uuid:8d711c23-6eff-48b7-9a99-fa6fb40009e5
05/03/22 09:41,05/03/22 10:02,05/03/22, ,yes,"-0.4916064,39.6688441",191.4,6.95,owino,garissa,bula_gem,female,50 to 59,informal,"farmer, pastoralist", ,beyond_20 years,yes,owner,inherited,community,2001_2010,less_1km,less_5Ha,"agriculture, grazing", ,"lemons, melon, bananas, mangoes, others",Guavas,yes,"destroy_crops, destroy_property", ,"water, crops", ,dry,night,increase,partial_loss,Na, ,moderately_important,yes,"fence, propellas, guard, fire", ,not,moderately, ,moderately, ,Highly, , ,They break through fences,They chase them away, , , ,They help in visibility, , , ,They scare them aways, , , ,yes,Install proper fence,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, government_institutions, ngss", ,"technical_support, financial_support, training, information", ,"local_govt, conservation_org", ,morning_weekend,saturday,farm, ,no,"others, nothing_happens",I don't have the time, , , ,no, , ,"compensation, prevention", ,no, , ,moderate_interest,"conservation_org, community_meeting", ,"family, conservation_org, local_govt", ,yes,strongly_agree,agree,agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,agree,agree,disagree,agree, ,https://drive.google.com/open?id=1oN_gjAxFuMC6jQk04mA2u8m4VqNnTog9,uuid:cea2ca64-c4b2-46c9-a7ee-6b554e14ce77
05/03/22 10:25,05/03/22 10:45,05/03/22, ,yes,"-0.4939714,39.6685517",115.9,4.88,owino,garissa,bula_gem,female,50 to 59,informal,farmer, ,beyond_20 years,yes,owner,first_come,group,1981_1990s,mor_ than_3km_but less_than_4km,less_5Ha,agriculture, ,"lemons, mangoes, bananas, others",Guava,yes,"destroy_crops, destroy_property", ,"crops, water", ,dry,"dawn, night",increase,partial_loss,Na, ,extremely_important,yes,"fence, guard, fire, propellas", ,not,moderately, ,moderately, ,not, , ,They break fences single wire fence,They chase them, , , ,They are used this and sometimes you run out of firewood, , , , ,They are used to this, , ,no, ,no_interest, , , ,"financial_constraints, accustomed_to_current_methods", ,government_institutions, ,"information, training, financial_support", ,"farmer, local_govt, conservation_org", ,morning_weekend,saturday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,community_meeting, ,family, ,no, , , , , ,strongly_agree,strongly_agree,strongly_agree,strongly_agree,no, ,yes,ggc, ,kws, ,disagree,disagree,agree,disagree, ,https://drive.google.com/open?id=1vFZzREf4-x-Vnza6qrQPn_M1oyJ6btrA,uuid:dc3b06b3-cd0e-49bf-8a38-be2bb963562d
19/03/22 09:17,19/03/22 09:34,19/03/22, ,yes,"-0.4066617,39.6215425",129.3,3.9,owino,garissa,bula_adc,female,60 or older,informal,farmer, ,beyond_20 years,no,owner,first_come,group,before_1980s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons", ,yes,destroy_crops, ,"crops, water", ,dry,"night, dawn",increase,partial_loss,Na, ,extremely_important,yes,"fence, guard, others",Flashlight on string,moderately,moderately, , , , ,not,They jump over at low places, ,They chase them but sleep, , , , , , , , , , ,They are used,yes,Install proper fence and torch,extreme_interest,Wire fencing,"available, easy_use", ,"financial_constraints, expensive_equipment", ,Indivudually, ,"financial_support, information, training", ,"farmer, local_govt, conservation_org", ,morning_weekend,sunday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,"prevention, compensation", ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1gJEymus8YN_E8EDwZQ8Sb55smc2oiicr,uuid:9248d020-1fb6-481a-9a70-3ed7f01509f8
19/03/22 09:41,19/03/22 10:05,19/03/22, ,yes,"-0.4063929,39.6217638",123.5,5,owino,garissa,bula_adc,male,50 to 59,informal,laborer, ,beyond_20 years,no,owner,govt_issued,community,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, bananas", ,yes,destroy_crops, ,"crops, river", ,dry,"night, dawn, dusk",increase,partial_loss,Na, ,extremely_important,yes,"fence, guard, others, fire",Flashlight on a s5,not,moderately, ,moderately, , ,moderately, ,They break fences,They chase them but sleep sometimes, , , ,They get used to it fast, , , , , ,They get used to it, ,yes,Install proper fence,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, ngss, government_institutions", ,"information, financial_support, training", ,"farmer, local_govt, conservation_org", ,morning_weekend,saturday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,prevention, ,yes,community_meeting, ,extreme_interest,"community_meeting, conservation_org", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,yes,"individual, community",yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1F5j5-G8n3sOe5nh5TFh_zHW7piVLBWHC,uuid:cd3e04f9-aa34-4a11-82fa-02eb454ae62a
19/03/22 10:22,19/03/22 10:35,19/03/22, ,yes,"-0.4085374,39.6123766",83.1,4.3,owino,garissa,bula_adc,male,29 to 39,secondary,laborer, ,less_than_5_years,no,attendant, ,group,1981_1990s,less_1km,less_5Ha,agriculture, ,"mangoes, lemons, bananas, others",Guava,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,partial_loss,Na, ,very_important,yes,"guard, fire, propellas, others",Flashlight on a string, ,moderately, ,moderately, ,moderately,Highly, , ,Chase them but sleep sometimes, , , ,Some are afraid but not all, , , ,They  get used to it, ,Simulate human presence, ,yes,Better torch,extreme_interest,Security lights,"neighbour_uses, easy_use, available", ,"expensive_equipment, financial_constraints", ,"government_institutions, ngss, farmers_association", ,"information, training, financial_support", ,conservation_org, ,morning_weekend,saturday,farm, ,yes, , ,owner,verbally_in-person, ,no, , ,"compensation, prevention", ,no, , ,extreme_interest,"conservation_org, community_meeting", ,owner, ,yes,agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1cLnW9ua1XohbyURNpZ6Mz66apVykZgaZ,uuid:84f95e97-b935-4bcc-97e9-e58d62a5bf7b
19/03/22 10:56,19/03/22 11:20,19/03/22, ,yes,"-0.4085604,39.6148791",113.5,3.9,owino,garissa,bula_adc,male,18 to 28,informal,farmer, ,beyond_20 years,yes,owner,inherited,community,1991_2000,less_1km,less_5Ha,agriculture, ,"mangoes, lemons", ,yes,destroy_crops, ,"river, crops", ,dry,night,increase,partial_loss,Na, ,very_important,yes,"fence, others, guard, fire",Flashlight on a string,not,Highly, ,moderately, , ,moderately, ,"They break and jump over fence, it is a live fence",They chase them but sleep sometimes, , , ,They go around fire in dark places, , , , , ,They simulate human presence, ,yes,Install proper fence,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"farmers_association, Indivudually, government_institutions, ngss", ,"information, technical_support, financial_support, training", ,"farmer, local_govt, conservation_org", ,morning_weekdays,friday,farm, ,no,"nothing_happens, I_don't_know_where", , , , ,no, , ,prevention, ,no, , ,extreme_interest,conservation_org, ,family, ,yes,agree,agree,agree,agree,strongly_agree, , , , ,no, ,no, , ,kws, ,agree,agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1nHS2bJFQeBS6Q8ks2hDfyT3CkcQrQsZq,uuid:fdd23cdc-aeff-4542-8ac4-f21ec471a5bf
19/03/22 11:46,19/03/22 12:08,19/03/22, ,yes,"-0.4051547,39.6205582",123.5,4.94,owino,garissa,bula_adc,male,60 or older,informal,farmer, ,beyond_20 years,yes,owner,first_come,group,before_1980s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, others",Guava,yes,destroy_crops, ,crops, ,dry,night,increase,partial_loss,Na, ,very_important,yes,"guard, others, fire, fence",Flashlight on a string,not,moderately, ,moderately, , ,moderately, ,They break fences,Chase them away but they return, , , ,They used to be afraid but quickly got used to it, , , , , ,They show human presence, ,yes,Install proper fence,extreme_interest,Wire,"neighbour_uses, available", ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, government_institutions, ngss", ,"information, financial_support, training, technical_support", ,conservation_org, ,morning_weekend,sunday,farm, ,yes, , ,kws,verbally_in-person, ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,community_meeting, ,family, ,yes,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree, , , , ,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1SBFZu12q792cdT6_QiapN_O5h_-qAzb7,uuid:e951ad6a-53ed-4673-b6ca-840f8ffe4f1b
19/03/22 12:08,19/03/22 12:28,19/03/22, ,yes,"-0.4052832,39.6206404",121,4.564,owino,garissa,bula_adc,female,50 to 59,informal,farmer, ,beyond_20 years,no,owner,first_come,group,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, bananas, others",Guava,yes,destroy_crops, ,"crops, river", ,dry,night,decrease,partial_loss,Na, ,very_important,yes,"guard, fire, propellas, guard_dog", , ,Highly,moderately,moderately, ,Highly, , , ,They chase them away while making noise, ,They alert the guard, ,They simulate human presence, , , ,They make nose and giraffe don't like noise, , , ,no, ,extreme_interest,Install proper fence,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, government_institutions", ,"information, financial_support, training, technical_support", ,conservation_org, ,morning_weekend,sunday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,"prevention, compensation", ,no, , ,extreme_interest,"community_meeting, conservation_org", ,family, ,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,agree, , , , ,no, ,no, , ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1JHTKSCbRVjGtwz_d97w9lc_c0vagB9FS,uuid:222fe4b0-f32a-4188-91d4-b20e942fc85f
19/03/22 12:29,19/03/22 12:47,19/03/22, ,yes,"-0.4052473,39.6206517",122.1,4.26,owino,garissa,bula_adc,female,50 to 59,informal,farmer, ,beyond_20 years,no,owner,first_come,group,before_1980s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, bananas", ,yes,destroy_crops, ,"crops, river", ,dry,"dawn, night",increase,partial_loss,Na, ,very_important,yes,"fence, guard", ,moderately,moderately, , , , , ,They can jump over or breakthrough, ,They chase them away, , , , , , , , , , , ,yes,increase number of live guard,extreme_interest,Hire more guards,"available, easy_use", ,financial_constraints, ,"Indivudually, government_institutions", ,"financial_support, information, training", ,conservation_org, ,morning_weekend,sunday,farm, ,yes, , ,farmers_association,verbally_in-person, ,yes,no,not_satisfied,prevention, ,no, , ,slight_interest,"conservation_org, community_meeting", ,"family, local_govt, others",Farmers  associations,yes,strongly_agree,strongly_agree,strongly_agree,strongly_agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,strongly_agree,disagree,strongly_agree, ,https://drive.google.com/open?id=1u2cW52u0R3pnvLb53_sIhpB1Om5qs8UW,uuid:495cbdd3-a198-4270-bf3e-1d59485056d6
19/03/22 12:59,19/03/22 13:21,19/03/22, ,yes,"-0.4054833,39.6174658",109.3,4.94,owino,garissa,bula_adc,female,60 or older,informal,farmer, ,beyond_20 years,no,owner,first_come,community,before_1980s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons", ,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,"dawn, night",increase,partial_loss,Na, ,extremely_important,no, , , , , , , , , , , , , , , , , , , , , , , , , ,slight_interest,Lifeguards,"neighbour_uses, available", ,financial_constraints, ,Indivudually, ,financial_support, ,conservation_org, ,morning_weekend,saturday,farm, ,no,I_don't_know_where, , , , ,no, , ,compensation, ,no, , ,slight_interest,"conservation_org, community_meeting", ,"family, owner", ,yes,strongly_disagree,agree,agree,agree,agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,agree,disagree,agree, ,https://drive.google.com/open?id=1AUpsieKBVeZq_2cXlCiPOIGmef608AoU,uuid:6c8f04e6-9151-47b7-8d71-61a4946fd36b
20/03/22 08:45,20/03/22 09:03,20/03/22, ,yes,"-0.405385,39.6217",117.6,3.9,owino,garissa,bula_adc,male,50 to 59,informal,"farmer, pastoralist", ,beyond_20 years,yes,owner,first_come,community,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, others",Guava,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,partial_loss,Na, ,very_important,yes,"fence, guard, guard_dog, fire, others",Torch on a string,not,Highly,moderately,moderately, , ,moderately, ,They break and jump over,They chase them away, ,They alert the guard, ,"This indicate human presence,  even though they get used to it", , , , , ,Indicate human presence, ,yes,Install proper fence,extreme_interest,Electric fence or more guards,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, government_institutions", ,"information, financial_support, training", ,"conservation_org, local_govt, farmer", ,morning_weekdays,friday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,"compensation, prevention", ,no, , ,extreme_interest,"conservation_org, community_meeting", ,family, ,yes,strongly_agree,strongly_agree,agree,strongly_agree,strongly_agree, , , , ,yes,"individual, community",yes,ggc, ,kws, ,strongly_agree,strongly_agree,strongly_disagree,strongly_agree, ,https://drive.google.com/open?id=1iKwCnFCDucb1sUBIW05VXL2EdRu9KfTC,uuid:6a4863e5-5b3a-4ead-ad0a-d1fd686d44b1
20/03/22 09:03,20/03/22 09:13,20/03/22, ,yes,"-0.4052776,39.6216649",83.5,4.98,owino,garissa,bula_adc,male,60 or older,informal,farmer, ,beyond_20 years,yes,owner,first_come,community,1981_1990s,more_than_1km_but_less_than_2km,less_5Ha,agriculture, ,"mangoes, lemons, others",Guava and pawpaw,yes,"destroy_crops, destroy_property", ,"crops, river", ,dry,night,increase,partial_loss,Na, ,extremely_important,yes,"fence, guard, fire, others",Flashlight on a string,not,Highly, ,moderately, , ,not, ,They break fence,They chase them away, , , ,They indicate human presence, , , , , , ,They are used to it,yes,Install  proper fence,extreme_interest,Wire fencing,"neighbour_uses, available, easy_use", ,"expensive_equipment, financial_constraints", ,"Indivudually, farmers_association, government_institutions", ,"information, training, technical_support", ,conservation_org, ,morning_weekdays,friday,farm, ,no,nothing_happens, , , , ,yes,no,not_satisfied,"prevention, compensation", ,no, , ,extreme_interest,"community_meeting, conservation_org, radio", ,family, ,yes,agree,strongly_agree,strongly_agree,agree,strongly_agree, , , , ,no, ,yes,ggc, ,kws, ,strongly_agree,strongly_agree,disagree,strongly_agree, ,https://drive.google.com/open?id=12tYZlsYWYyNZNYZkGkHPdIz5eP7eYw8r,uuid:d352759a-671d-49e4-a450-5a029ac10885
